--------- beginning of /dev/log/system
I/ActivityManager(  182): Start proc com.samsung.syncservice for service com.samsung.syncservice/.SyncmlService: pid=12539 uid=1000 gids={1015, 3002, 3001, 3003, 3007}
--------- beginning of /dev/log/main
I/SyncmlService(12539): onCreate 
I/        (12539): dm_register_ext_handler_connector
I/ActivityManager(  182): Start proc com.android.bip for service com.android.bip/.BIPService: pid=12554 uid=10001 gids={3003}
D/UDP-TIMING(12522): 541 0 -0.407267000
D/UDP-TIMING(12522): 542 0 -0.408357000
D/UDP-TIMING(12522): 543 0 -0.409494000
D/UDP-TIMING(12522): 544 0 -0.410679000
D/UDP-TIMING(12522): 545 0 -0.411839000
D/UDP-TIMING(12522): 546 0 -0.413032000
D/UDP-TIMING(12522): 547 0 -0.414200000
D/UDP-TIMING(12522): 548 0 -0.415385000
D/UDP-TIMING(12522): 549 0 -0.416571000
D/UDP-TIMING(12522): 550 0 -0.417676000
D/UDP-TIMING(12522): 551 0 -0.418752000
D/UDP-TIMING(12522): 552 0 -0.419823000
D/UDP-TIMING(12522): 553 0 -0.420920000
D/UDP-TIMING(12522): 554 0 -0.422032000
D/UDP-TIMING(12522): 555 0 -0.423095000
D/UDP-TIMING(12522): 556 0 -0.424177000
D/UDP-TIMING(12522): 557 0 -0.425291000
D/UDP-TIMING(12522): 558 0 -0.426353000
D/UDP-TIMING(12522): 559 0 -0.427447000
D/UDP-TIMING(12522): 560 0 -0.428505000
D/UDP-TIMING(12522): 561 0 -0.429610000
D/UDP-TIMING(12522): 562 0 -0.430700000
D/UDP-TIMING(12522): 563 0 -0.431723000
D/UDP-TIMING(12522): 564 0 -0.432811000
D/UDP-TIMING(12522): 565 0 -0.433907000
D/UDP-TIMING(12522): 566 0 -0.434948000
D/UDP-TIMING(12522): 567 0 -0.435991000
D/UDP-TIMING(12522): 568 0 -0.437119000
D/UDP-TIMING(12522): 569 0 -0.438164000
D/UDP-TIMING(12522): 570 0 -0.439226000
D/UDP-TIMING(12522): 571 0 -0.440244000
D/UDP-TIMING(12522): 572 0 -0.441430000
D/UDP-TIMING(12522): 573 0 -0.442616000
D/UDP-TIMING(12522): 574 0 -0.443808000
D/UDP-TIMING(12522): 575 0 -0.444995000
D/UDP-TIMING(12522): 576 0 -0.446177000
D/UDP-TIMING(12522): 577 0 -0.447322000
D/UDP-TIMING(12522): 578 0 -0.448495000
D/UDP-TIMING(12522): 579 0 -0.449682000
D/UDP-TIMING(12522): 580 0 -0.450845000
D/UDP-TIMING(12522): 581 0 -0.452033000
D/UDP-TIMING(12522): 582 0 -0.453220000
D/UDP-TIMING(12522): 583 0 -0.454377000
D/UDP-TIMING(12522): 584 0 -0.455556000
D/UDP-TIMING(12522): 585 0 -0.456725000
D/UDP-TIMING(12522): 586 0 -0.457908000
D/UDP-TIMING(12522): 587 0 -0.459094000
D/UDP-TIMING(12522): 588 0 -0.460254000
D/UDP-TIMING(12522): 589 0 -0.457997000
D/UDP-TIMING(12522): 590 0 -0.459121000
D/UDP-TIMING(12522): 591 0 -0.460276000
D/UDP-TIMING(12522): 592 0 -0.461468000
D/UDP-TIMING(12522): 593 0 -0.462631000
D/UDP-TIMING(12522): 594 0 -0.463812000
D/UDP-TIMING(12522): 595 0 -0.464969000
D/UDP-TIMING(12522): 596 0 -0.466165000
D/UDP-TIMING(12522): 597 0 -0.467322000
D/UDP-TIMING(12522): 598 0 -0.468457000
D/UDP-TIMING(12522): 599 0 -0.469634000
D/UDP-TIMING(12522): 600 0 -0.470793000
D/UDP-TIMING(12522): 601 0 -0.471978000
D/UDP-TIMING(12522): 602 0 -0.473140000
D/UDP-TIMING(12522): 603 0 -0.474331000
D/UDP-TIMING(12522): 604 0 -0.475513000
D/UDP-TIMING(12522): 605 0 -0.476671000
D/UDP-TIMING(12522): 606 0 -0.370043000
D/UDP-TIMING(12522): 607 0 -0.370500000
D/UDP-TIMING(12522): 608 0 -0.371658000
D/UDP-TIMING(12522): 609 0 -0.372818000
D/UDP-TIMING(12522): 610 0 -0.373930000
D/UDP-TIMING(12522): 611 0 -0.375121000
D/UDP-TIMING(12522): 612 0 -0.376275000
D/UDP-TIMING(12522): 613 0 -0.377462000
D/UDP-TIMING(12522): 614 0 -0.378616000
D/UDP-TIMING(12522): 615 0 -0.379795000
D/UDP-TIMING(12522): 616 0 -0.380944000
D/UDP-TIMING(12522): 617 0 -0.382132000
D/UDP-TIMING(12522): 618 0 -0.383318000
D/UDP-TIMING(12522): 619 0 -0.384472000
D/UDP-TIMING(12522): 620 0 -0.385664000
D/UDP-TIMING(12522): 621 0 -0.386850000
D/UDP-TIMING(12522): 622 0 -0.388008000
D/UDP-TIMING(12522): 623 0 -0.389195000
D/UDP-TIMING(12522): 624 0 -0.390355000
D/UDP-TIMING(12522): 625 0 -0.391537000
D/UDP-TIMING(12522): 626 0 -0.392721000
D/UDP-TIMING(12522): 627 0 -0.393882000
D/UDP-TIMING(12522): 628 0 -0.395067000
D/UDP-TIMING(12522): 629 0 -0.396252000
D/UDP-TIMING(12522): 630 0 -0.397374000
D/UDP-TIMING(12522): 631 0 -0.398515000
D/UDP-TIMING(12522): 632 0 -0.399600000
D/UDP-TIMING(12522): 633 0 -0.400693000
D/UDP-TIMING(12522): 634 0 -0.401807000
D/UDP-TIMING(12522): 635 0 -0.402918000
D/UDP-TIMING(12522): 636 0 -0.404072000
D/UDP-TIMING(12522): 637 0 -0.405265000
D/UDP-TIMING(12522): 638 0 -0.406425000
D/UDP-TIMING(12522): 639 0 -0.407612000
D/UDP-TIMING(12522): 640 0 -0.408880000
D/UDP-TIMING(12522): 641 0 -0.409986000
D/UDP-TIMING(12522): 642 0 -0.411096000
D/UDP-TIMING(12522): 643 0 -0.412210000
D/UDP-TIMING(12522): 644 0 -0.413267000
D/UDP-TIMING(12522): 645 0 -0.414348000
D/UDP-TIMING(12522): 646 0 -0.415453000
D/UDP-TIMING(12522): 647 0 -0.416465000
D/UDP-TIMING(12522): 648 0 -0.417562000
D/UDP-TIMING(12522): 649 0 -0.418625000
D/UDP-TIMING(12522): 650 0 -0.419715000
D/UDP-TIMING(12522): 651 0 -0.420770000
D/UDP-TIMING(12522): 652 0 -0.421873000
D/UDP-TIMING(12522): 653 0 -0.422970000
D/UDP-TIMING(12522): 654 0 -0.424031000
D/UDP-TIMING(12522): 655 0 -0.425162000
D/UDP-TIMING(12522): 656 0 -0.426268000
D/UDP-TIMING(12522): 657 0 -0.427335000
D/UDP-TIMING(12522): 658 0 -0.428406000
D/UDP-TIMING(12522): 659 0 -0.429468000
D/UDP-TIMING(12522): 660 0 -0.430567000
D/UDP-TIMING(12522): 661 0 -0.431659000
D/UDP-TIMING(12522): 662 0 -0.432717000
D/UDP-TIMING(12522): 663 0 -0.433757000
D/UDP-TIMING(12522): 664 0 -0.434910000
D/UDP-TIMING(12522): 665 0 -0.436065000
D/UDP-TIMING(12522): 666 0 -0.437297000
D/UDP-TIMING(12522): 667 0 -0.438482000
D/UDP-TIMING(12522): 668 0 -0.439691000
D/UDP-TIMING(12522): 669 0 -0.440818000
D/UDP-TIMING(12522): 670 0 -0.441957000
D/UDP-TIMING(12522): 671 0 -0.443059000
D/UDP-TIMING(12522): 672 0 -0.444193000
D/UDP-TIMING(12522): 673 0 -0.445279000
D/UDP-TIMING(12522): 674 0 -0.446410000
D/UDP-TIMING(12522): 675 0 -0.447549000
D/UDP-TIMING(12522): 676 0 -0.448645000
D/UDP-TIMING(12522): 677 0 -0.449777000
D/UDP-TIMING(12522): 678 0 -0.450871000
D/UDP-TIMING(12522): 679 0 -0.451998000
D/UDP-TIMING(12522): 680 0 -0.453128000
D/UDP-TIMING(12522): 681 0 -0.454223000
D/UDP-TIMING(12522): 682 0 -0.455351000
D/UDP-TIMING(12522): 683 0 -0.456487000
D/UDP-TIMING(12522): 684 0 -0.457580000
D/UDP-TIMING(12522): 685 0 -0.458714000
D/UDP-TIMING(12522): 686 0 -0.459843000
D/UDP-TIMING(12522): 687 0 -0.460940000
D/UDP-TIMING(12522): 688 0 -0.462070000
D/UDP-TIMING(12522): 689 0 -0.463192000
D/UDP-TIMING(12522): 690 0 -0.464286000
D/UDP-TIMING(12522): 691 0 -0.461938000
D/UDP-TIMING(12522): 692 0 -0.463004000
D/UDP-TIMING(12522): 693 0 -0.464111000
D/UDP-TIMING(12522): 694 0 -0.465238000
D/UDP-TIMING(12522): 695 0 -0.466339000
D/UDP-TIMING(12522): 696 0 -0.467474000
D/UDP-TIMING(12522): 697 0 -0.468600000
D/UDP-TIMING(12522): 698 0 -0.469694000
D/UDP-TIMING(12522): 699 0 -0.470819000
D/UDP-TIMING(12522): 700 0 -0.471948000
D/UDP-TIMING(12522): 701 0 -0.473042000
D/UDP-TIMING(12522): 702 0 -0.474174000
D/UDP-TIMING(12522): 703 0 -0.475300000
D/UDP-TIMING(12522): 704 0 -0.476390000
D/UDP-TIMING(12522): 705 0 -0.477516000
D/UDP-TIMING(12522): 706 0 -0.478614000
D/UDP-TIMING(12522): 707 0 -0.371705000
D/UDP-TIMING(12522): 708 0 -0.372386000
D/UDP-TIMING(12522): 709 0 -0.373546000
D/UDP-TIMING(12522): 710 0 -0.374458000
D/UDP-TIMING(12522): 711 0 -0.375626000
D/UDP-TIMING(12522): 712 0 -0.376785000
D/UDP-TIMING(12522): 713 0 -0.377973000
D/UDP-TIMING(12522): 714 0 -0.379158000
D/UDP-TIMING(12522): 715 0 -0.380313000
D/UDP-TIMING(12522): 716 0 -0.381498000
D/UDP-TIMING(12522): 717 0 -0.382646000
D/UDP-TIMING(12522): 718 0 -0.383816000
D/UDP-TIMING(12522): 719 0 -0.385007000
D/UDP-TIMING(12522): 720 0 -0.386165000
D/UDP-TIMING(12522): 721 0 -0.387354000
D/UDP-TIMING(12522): 722 0 -0.388539000
D/UDP-TIMING(12522): 723 0 -0.389700000
D/UDP-TIMING(12522): 724 0 -0.390892000
D/UDP-TIMING(12522): 725 0 -0.392076000
D/UDP-TIMING(12522): 726 0 -0.393237000
D/UDP-TIMING(12522): 727 0 -0.394430000
D/UDP-TIMING(12522): 728 0 -0.395582000
D/UDP-TIMING(12522): 729 0 -0.396767000
D/UDP-TIMING(12522): 730 0 -0.397959000
D/UDP-TIMING(12522): 731 0 -0.399084000
D/UDP-TIMING(12522): 732 0 -0.400307000
D/UDP-TIMING(12522): 733 0 -0.401505000
D/UDP-TIMING(12522): 734 0 -0.402647000
D/UDP-TIMING(12522): 735 0 -0.403732000
D/UDP-TIMING(12522): 736 0 -0.404802000
D/UDP-TIMING(12522): 737 0 -0.405892000
D/UDP-TIMING(12522): 738 0 -0.407000000
D/UDP-TIMING(12522): 739 0 -0.408055000
D/UDP-TIMING(12522): 740 0 -0.409163000
D/UDP-TIMING(12522): 741 0 -0.410240000
D/UDP-TIMING(12522): 742 0 -0.411319000
D/UDP-TIMING(12522): 743 0 -0.412404000
D/UDP-TIMING(12522): 744 0 -0.413511000
D/UDP-TIMING(12522): 745 0 -0.414556000
D/UDP-TIMING(12522): 746 0 -0.415627000
D/UDP-TIMING(12522): 747 0 -0.416715000
D/UDP-TIMING(12522): 748 0 -0.417737000
D/UDP-TIMING(12522): 749 0 -0.418823000
D/UDP-TIMING(12522): 750 0 -0.419883000
D/UDP-TIMING(12522): 751 0 -0.420952000
D/UDP-TIMING(12522): 752 0 -0.422051000
D/UDP-TIMING(12522): 753 0 -0.423088000
D/UDP-TIMING(12522): 754 0 -0.424152000
D/UDP-TIMING(12522): 755 0 -0.425304000
D/UDP-TIMING(12522): 756 0 -0.426511000
D/UDP-TIMING(12522): 757 0 -0.427795000
D/UDP-TIMING(12522): 758 0 -0.429033000
D/UDP-TIMING(12522): 759 0 -0.430183000
D/UDP-TIMING(12522): 760 0 -0.431320000
D/UDP-TIMING(12522): 761 0 -0.432516000
D/UDP-TIMING(12522): 762 0 -0.433671000
D/UDP-TIMING(12522): 763 0 -0.434852000
D/UDP-TIMING(12522): 764 0 -0.436015000
D/UDP-TIMING(12522): 765 0 -0.437210000
D/UDP-TIMING(12522): 766 0 -0.438401000
D/UDP-TIMING(12522): 767 0 -0.439554000
D/UDP-TIMING(12522): 768 0 -0.440747000
D/UDP-TIMING(12522): 769 0 -0.441922000
D/UDP-TIMING(12522): 770 0 -0.443078000
D/UDP-TIMING(12522): 771 0 -0.444266000
D/UDP-TIMING(12522): 772 0 -0.445401000
D/UDP-TIMING(12522): 773 0 -0.446562000
D/UDP-TIMING(12522): 774 0 -0.447745000
D/UDP-TIMING(12522): 775 0 -0.448905000
D/UDP-TIMING(12522): 776 0 -0.450090000
D/UDP-TIMING(12522): 777 0 -0.451283000
D/UDP-TIMING(12522): 778 0 -0.452437000
D/UDP-TIMING(12522): 779 0 -0.453623000
D/UDP-TIMING(12522): 780 0 -0.454817000
D/UDP-TIMING(12522): 781 0 -0.455977000
D/UDP-TIMING(12522): 782 0 -0.457164000
D/UDP-TIMING(12522): 783 0 -0.458319000
D/UDP-TIMING(12522): 784 0 -0.459507000
D/UDP-TIMING(12522): 785 0 -0.460694000
D/UDP-TIMING(12522): 786 0 -0.461849000
D/UDP-TIMING(12522): 787 0 -0.463035000
D/UDP-TIMING(12522): 788 0 -0.464167000
D/UDP-TIMING(12522): 789 0 -0.465323000
D/UDP-TIMING(12522): 790 0 -0.466478000
D/UDP-TIMING(12522): 791 0 -0.467669000
D/UDP-TIMING(12522): 792 0 -0.468831000
D/UDP-TIMING(12522): 793 0 -0.470018000
D/UDP-TIMING(12522): 794 0 -0.471203000
D/UDP-TIMING(12522): 795 0 -0.472358000
D/UDP-TIMING(12522): 796 0 -0.473549000
D/UDP-TIMING(12522): 797 0 -0.474737000
D/UDP-TIMING(12522): 798 0 -0.475894000
D/UDP-TIMING(12522): 799 0 -0.477088000
D/UDP-TIMING(12522): 800 0 -0.478240000
D/UDP-TIMING(12522): 801 0 -0.479435000
D/UDP-TIMING(12522): 802 0 -0.480616000
D/UDP-TIMING(12522): 803 0 -0.481774000
D/UDP-TIMING(12522): 804 0 -0.482970000
D/UDP-TIMING(12522): 805 0 -0.484154000
D/UDP-TIMING(12522): 806 0 -0.485313000
D/UDP-TIMING(12522): 807 0 -0.486502000
D/UDP-TIMING(12522): 808 0 -0.369430000
D/UDP-TIMING(12522): 809 0 -0.370009000
D/UDP-TIMING(12522): 810 0 -0.371135000
D/UDP-TIMING(12522): 811 0 -0.372175000
D/UDP-TIMING(12522): 812 0 -0.373326000
D/UDP-TIMING(12522): 813 0 -0.374514000
D/UDP-TIMING(12522): 814 0 -0.375673000
D/UDP-TIMING(12522): 815 0 -0.376867000
D/UDP-TIMING(12522): 816 0 -0.378020000
D/UDP-TIMING(12522): 817 0 -0.379204000
D/UDP-TIMING(12522): 818 0 -0.380384000
D/UDP-TIMING(12522): 819 0 -0.381542000
D/UDP-TIMING(12522): 820 0 -0.382727000
D/UDP-TIMING(12522): 821 0 -0.383921000
D/UDP-TIMING(12522): 822 0 -0.385081000
D/UDP-TIMING(12522): 823 0 -0.386267000
D/UDP-TIMING(12522): 824 0 -0.387388000
D/UDP-TIMING(12522): 825 0 -0.388461000
D/UDP-TIMING(12522): 826 0 -0.389549000
D/UDP-TIMING(12522): 827 0 -0.390625000
D/UDP-TIMING(12522): 828 0 -0.391731000
D/UDP-TIMING(12522): 829 0 -0.392845000
D/UDP-TIMING(12522): 830 0 -0.393906000
D/UDP-TIMING(12522): 831 0 -0.394986000
D/UDP-TIMING(12522): 832 0 -0.396104000
D/UDP-TIMING(12522): 833 0 -0.397144000
D/UDP-TIMING(12522): 834 0 -0.398257000
D/UDP-TIMING(12522): 835 0 -0.399309000
D/UDP-TIMING(12522): 836 0 -0.400343000
D/UDP-TIMING(12522): 837 0 -0.401375000
D/UDP-TIMING(12522): 838 0 -0.402442000
D/UDP-TIMING(12522): 839 0 -0.403459000
D/UDP-TIMING(12522): 840 0 -0.404526000
D/UDP-TIMING(12522): 841 0 -0.405537000
D/UDP-TIMING(12522): 842 0 -0.406682000
D/UDP-TIMING(12522): 843 0 -0.407719000
D/UDP-TIMING(12522): 844 0 -0.408780000
D/UDP-TIMING(12522): 845 0 -0.409850000
D/UDP-TIMING(12522): 846 0 -0.410985000
D/UDP-TIMING(12522): 847 0 -0.412174000
D/UDP-TIMING(12522): 848 0 -0.413360000
D/UDP-TIMING(12522): 849 0 -0.414515000
D/UDP-TIMING(12522): 850 0 -0.415699000
D/UDP-TIMING(12522): 851 0 -0.416869000
D/UDP-TIMING(12522): 852 0 -0.417957000
D/UDP-TIMING(12522): 853 0 -0.419133000
D/UDP-TIMING(12522): 854 0 -0.420287000
D/UDP-TIMING(12522): 855 0 -0.421427000
D/UDP-TIMING(12522): 856 0 -0.422600000
D/UDP-TIMING(12522): 857 0 -0.423745000
D/UDP-TIMING(12522): 858 0 -0.424874000
D/UDP-TIMING(12522): 859 0 -0.426037000
D/UDP-TIMING(12522): 860 0 -0.427182000
D/UDP-TIMING(12522): 861 0 -0.428373000
D/UDP-TIMING(12522): 862 0 -0.429528000
D/UDP-TIMING(12522): 863 0 -0.430715000
D/UDP-TIMING(12522): 864 0 -0.431890000
D/UDP-TIMING(12522): 865 0 -0.433036000
D/UDP-TIMING(12522): 866 0 -0.434216000
D/UDP-TIMING(12522): 867 0 -0.435393000
D/UDP-TIMING(12522): 868 0 -0.436533000
D/UDP-TIMING(12522): 869 0 -0.437721000
D/UDP-TIMING(12522): 870 0 -0.438898000
D/UDP-TIMING(12522): 871 0 -0.440052000
D/UDP-TIMING(12522): 872 0 -0.441241000
D/UDP-TIMING(12522): 873 0 -0.442386000
D/UDP-TIMING(12522): 874 0 -0.443563000
D/UDP-TIMING(12522): 875 0 -0.444738000
D/UDP-TIMING(12522): 876 0 -0.445887000
D/UDP-TIMING(12522): 877 0 -0.447067000
D/UDP-TIMING(12522): 878 0 -0.448254000
D/UDP-TIMING(12522): 879 0 -0.449424000
D/UDP-TIMING(12522): 880 0 -0.450599000
D/UDP-TIMING(12522): 881 0 -0.451779000
D/UDP-TIMING(12522): 882 0 -0.452868000
D/UDP-TIMING(12522): 883 0 -0.454044000
D/UDP-TIMING(12522): 884 0 -0.455195000
D/UDP-TIMING(12522): 885 0 -0.456383000
D/UDP-TIMING(12522): 886 0 -0.457531000
D/UDP-TIMING(12522): 887 0 -0.458708000
D/UDP-TIMING(12522): 888 0 -0.459900000
D/UDP-TIMING(12522): 889 0 -0.461055000
D/UDP-TIMING(12522): 890 0 -0.462233000
D/UDP-TIMING(12522): 891 0 -0.463423000
D/UDP-TIMING(12522): 892 0 -0.464581000
D/UDP-TIMING(12522): 893 0 -0.465758000
D/UDP-TIMING(12522): 894 0 -0.466938000
D/UDP-TIMING(12522): 895 0 -0.468093000
D/UDP-TIMING(12522): 896 0 -0.469277000
D/UDP-TIMING(12522): 897 0 -0.470448000
D/UDP-TIMING(12522): 898 0 -0.471599000
D/UDP-TIMING(12522): 899 0 -0.472781000
D/UDP-TIMING(12522): 900 0 -0.473953000
D/UDP-TIMING(12522): 901 0 -0.475100000
D/UDP-TIMING(12522): 902 0 -0.476293000
D/UDP-TIMING(12522): 903 0 -0.477440000
D/UDP-TIMING(12522): 904 0 -0.478629000
D/UDP-TIMING(12522): 905 0 -0.479821000
D/UDP-TIMING(12522): 906 0 -0.480982000
D/UDP-TIMING(12522): 907 0 -0.482163000
D/UDP-TIMING(12522): 908 0 -0.479265000
D/UDP-TIMING(12522): 909 0 -0.374075000
D/UDP-TIMING(12522): 910 0 -0.374625000
D/UDP-TIMING(12522): 911 0 -0.375477000
D/UDP-TIMING(12522): 912 0 -0.376580000
D/UDP-TIMING(12522): 913 0 -0.377672000
D/UDP-TIMING(12522): 914 0 -0.378435000
D/UDP-TIMING(12522): 915 0 -0.379564000
D/UDP-TIMING(12522): 916 0 -0.380624000
D/UDP-TIMING(12522): 917 0 -0.381717000
D/UDP-TIMING(12522): 918 0 -0.382805000
D/UDP-TIMING(12522): 919 0 -0.383875000
D/UDP-TIMING(12522): 920 0 -0.384918000
D/UDP-TIMING(12522): 921 0 -0.385961000
D/UDP-TIMING(12522): 922 0 -0.387003000
D/UDP-TIMING(12522): 923 0 -0.388067000
D/UDP-TIMING(12522): 924 0 -0.389108000
D/UDP-TIMING(12522): 925 0 -0.390179000
D/UDP-TIMING(12522): 926 0 -0.391249000
D/UDP-TIMING(12522): 927 0 -0.392262000
D/UDP-TIMING(12522): 928 0 -0.393325000
D/UDP-TIMING(12522): 929 0 -0.394363000
D/UDP-TIMING(12522): 930 0 -0.395461000
D/UDP-TIMING(12522): 931 0 -0.396533000
D/UDP-TIMING(12522): 932 0 -0.397571000
D/UDP-TIMING(12522): 933 0 -0.398703000
D/UDP-TIMING(12522): 934 0 -0.399837000
D/UDP-TIMING(12522): 935 0 -0.401025000
D/UDP-TIMING(12522): 936 0 -0.402152000
D/UDP-TIMING(12522): 937 0 -0.403348000
D/UDP-TIMING(12522): 938 0 -0.404453000
D/UDP-TIMING(12522): 939 0 -0.405598000
D/UDP-TIMING(12522): 940 0 -0.406731000
D/UDP-TIMING(12522): 941 0 -0.407835000
D/UDP-TIMING(12522): 942 0 -0.408959000
D/UDP-TIMING(12522): 943 0 -0.410095000
D/UDP-TIMING(12522): 944 0 -0.411189000
D/UDP-TIMING(12522): 945 0 -0.412308000
D/UDP-TIMING(12522): 946 0 -0.413397000
D/UDP-TIMING(12522): 947 0 -0.414517000
D/UDP-TIMING(12522): 948 0 -0.415635000
D/UDP-TIMING(12522): 949 0 -0.416730000
D/UDP-TIMING(12522): 950 0 -0.417868000
D/UDP-TIMING(12522): 951 0 -0.418998000
D/UDP-TIMING(12522): 952 0 -0.420127000
D/UDP-TIMING(12522): 953 0 -0.421253000
D/UDP-TIMING(12522): 954 0 -0.422351000
D/UDP-TIMING(12522): 955 0 -0.423481000
D/UDP-TIMING(12522): 956 0 -0.424600000
D/UDP-TIMING(12522): 957 0 -0.425693000
D/UDP-TIMING(12522): 958 0 -0.426818000
D/UDP-TIMING(12522): 959 0 -0.427943000
D/UDP-TIMING(12522): 960 0 -0.429040000
D/UDP-TIMING(12522): 961 0 -0.430165000
D/UDP-TIMING(12522): 962 0 -0.431296000
D/UDP-TIMING(12522): 963 0 -0.432390000
D/UDP-TIMING(12522): 964 0 -0.433519000
D/UDP-TIMING(12522): 965 0 -0.434648000
D/UDP-TIMING(12522): 966 0 -0.435757000
D/UDP-TIMING(12522): 967 0 -0.436893000
D/UDP-TIMING(12522): 968 0 -0.438017000
D/UDP-TIMING(12522): 969 0 -0.439116000
D/UDP-TIMING(12522): 970 0 -0.440241000
D/UDP-TIMING(12522): 971 0 -0.441370000
D/UDP-TIMING(12522): 972 0 -0.442469000
D/UDP-TIMING(12522): 973 0 -0.443599000
D/UDP-TIMING(12522): 974 0 -0.444693000
D/UDP-TIMING(12522): 975 0 -0.445832000
D/UDP-TIMING(12522): 976 0 -0.446970000
D/UDP-TIMING(12522): 977 0 -0.448067000
D/UDP-TIMING(12522): 978 0 -0.449199000
D/UDP-TIMING(12522): 979 0 -0.450331000
D/UDP-TIMING(12522): 980 0 -0.451434000
D/UDP-TIMING(12522): 981 0 -0.452561000
D/UDP-TIMING(12522): 982 0 -0.453689000
D/UDP-TIMING(12522): 983 0 -0.454786000
D/UDP-TIMING(12522): 984 0 -0.455915000
D/UDP-TIMING(12522): 985 0 -0.457055000
D/UDP-TIMING(12522): 986 0 -0.458149000
D/UDP-TIMING(12522): 987 0 -0.459285000
D/UDP-TIMING(12522): 988 0 -0.460383000
D/UDP-TIMING(12522): 989 0 -0.461513000
D/UDP-TIMING(12522): 990 0 -0.462643000
D/UDP-TIMING(12522): 991 0 -0.463737000
D/UDP-TIMING(12522): 992 0 -0.464871000
D/UDP-TIMING(12522): 993 0 -0.466008000
D/UDP-TIMING(12522): 994 0 -0.467102000
D/UDP-TIMING(12522): 995 0 -0.468233000
D/UDP-TIMING(12522): 996 0 -0.469364000
D/UDP-TIMING(12522): 997 0 -0.470462000
D/UDP-TIMING(12522): 998 0 -0.471592000
D/UDP-TIMING(12522): 999 0 -0.472727000
D/UDP-TIMING(12522): 1000 0 -0.473826000
D/UDP-TIMING(12522): 1001 0 -0.474952000
D/UDP-TIMING(12522): 1002 0 -0.476080000
D/UDP-TIMING(12522): 1003 0 -0.477182000
D/UDP-TIMING(12522): 1004 0 -0.478233000
D/UDP-TIMING(12522): 1005 0 -0.479341000
D/UDP-TIMING(12522): 1006 0 -0.480376000
D/UDP-TIMING(12522): 1007 0 -0.481458000
D/UDP-TIMING(12522): 1008 0 -0.482524000
D/UDP-TIMING(12522): 1009 0 -0.483615000
D/UDP-TIMING(12522): 1010 0 -0.372661000
D/UDP-TIMING(12522): 1011 0 -0.373378000
D/UDP-TIMING(12522): 1012 0 -0.374061000
D/UDP-TIMING(12522): 1013 0 -0.375114000
D/UDP-TIMING(12522): 1014 0 -0.376168000
D/UDP-TIMING(12522): 1015 0 -0.377249000
D/UDP-TIMING(12522): 1016 0 -0.378315000
D/UDP-TIMING(12522): 1017 0 -0.379408000
D/UDP-TIMING(12522): 1018 0 -0.380447000
D/UDP-TIMING(12522): 1019 0 -0.381638000
D/UDP-TIMING(12522): 1020 0 -0.382721000
D/UDP-TIMING(12522): 1021 0 -0.383764000
D/UDP-TIMING(12522): 1022 0 -0.384811000
D/UDP-TIMING(12522): 1023 0 -0.385934000
D/UDP-TIMING(12522): 1024 0 -0.387003000
D/UDP-TIMING(12522): 1025 0 -0.388072000
D/UDP-TIMING(12522): 1026 0 -0.389212000
D/UDP-TIMING(12522): 1027 0 -0.390261000
D/UDP-TIMING(12522): 1028 0 -0.391427000
D/UDP-TIMING(12522): 1029 0 -0.392587000
D/UDP-TIMING(12522): 1030 0 -0.393773000
D/UDP-TIMING(12522): 1031 0 -0.394940000
D/UDP-TIMING(12522): 1032 0 -0.396087000
D/UDP-TIMING(12522): 1033 0 -0.397218000
D/UDP-TIMING(12522): 1034 0 -0.398375000
D/UDP-TIMING(12522): 1035 0 -0.399577000
D/UDP-TIMING(12522): 1036 0 -0.400733000
D/UDP-TIMING(12522): 1037 0 -0.401923000
D/UDP-TIMING(12522): 1038 0 -0.403123000
D/UDP-TIMING(12522): 1039 0 -0.404288000
D/UDP-TIMING(12522): 1040 0 -0.405479000
D/UDP-TIMING(12522): 1041 0 -0.406662000
D/UDP-TIMING(12522): 1042 0 -0.407827000
D/UDP-TIMING(12522): 1043 0 -0.409015000
D/UDP-TIMING(12522): 1044 0 -0.410197000
D/UDP-TIMING(12522): 1045 0 -0.411389000
D/UDP-TIMING(12522): 1046 0 -0.412571000
D/UDP-TIMING(12522): 1047 0 -0.413774000
D/UDP-TIMING(12522): 1048 0 -0.414953000
D/UDP-TIMING(12522): 1049 0 -0.416145000
D/UDP-TIMING(12522): 1050 0 -0.417305000
D/UDP-TIMING(12522): 1051 0 -0.418494000
D/UDP-TIMING(12522): 1052 0 -0.419684000
D/UDP-TIMING(12522): 1053 0 -0.420845000
D/UDP-TIMING(12522): 1054 0 -0.422032000
D/UDP-TIMING(12522): 1055 0 -0.423227000
D/UDP-TIMING(12522): 1056 0 -0.424389000
D/UDP-TIMING(12522): 1057 0 -0.425581000
D/UDP-TIMING(12522): 1058 0 -0.426778000
D/UDP-TIMING(12522): 1059 0 -0.427937000
D/UDP-TIMING(12522): 1060 0 -0.429118000
D/UDP-TIMING(12522): 1061 0 -0.430278000
D/UDP-TIMING(12522): 1062 0 -0.431468000
D/UDP-TIMING(12522): 1063 0 -0.432659000
D/UDP-TIMING(12522): 1064 0 -0.433818000
D/UDP-TIMING(12522): 1065 0 -0.435008000
D/UDP-TIMING(12522): 1066 0 -0.436195000
D/UDP-TIMING(12522): 1067 0 -0.437357000
